79815.95167,1705.36,0.01545044,-1
79815.95167,1705.3,0.001,-1
79813.621811,1705.24,0.14660349,1
79813.621811,1705.24,1,1
79813.62108,1705.26,0.58807954,1
79813.620658,1705.26,0.41192046,1
79811.491143,1705.12,0.15813377,1
79811.491143,1705.13,0.03063998,1
79811.491143,1705.13,0.03063998,1
79811.342442,1705.11,0.050554,1
79811.326428,1705.11,0.00803924,1
79811.00384,1705.12,0.14257,1
79811.00384,1705.12,0.85743,1
79810.64097,1705.1,0.14257877,1
79810.64097,1705.11,0.05859367,1
79810.274658,1705.18,1,1
79808.421843,1705.02,0.531734,1
79808.214902,1705.3,0.01125054,-1
79808.214902,1705.3,0.001,-1
79808.214902,1705.2,0.001,-1
79808.214902,1705.1,0.001,-1
79808.044042,1705.07,1.5247738,-1
79808.043559,1705,0.001,-1
79808.042427,1704.96,1.17298803,-1
79808.04214,1704.94,0.05859367,-1
79808.04214,1704.9,0.001,-1
79808.04214,1704.88,0.08215056,-1
79808.04214,1704.86,0.02546545,-1
79806.987991,1704.81,0.01206932,1
79806.987991,1704.81,0.11398816,1
79806.987991,1704.85,0.6470003,1
79806.987991,1704.85,0.00074974,1
79803.328809,1704.86,0.02850107,-1
79802.896627,1704.86,0.0256498,-1
79802.699654,1704.86,0.00290343,-1
79802.519169,1704.84,0.0057024,-1
79801.487521,1704.81,0.04316445,1
79801.117251,1704.81,0.04284739,1
79801.096098,1704.82,0.05806962,-1
79799.966608,1704.86,0.00275831,-1
79799.668115,1704.87,0.00131095,-1
79799.668115,1704.87,0.05569019,-1
79799.558911,1704.87,0.00290348,-1
79798.451619,1704.82,0.01018388,-1
79798.428149,1704.75,0.00226762,1
79798.283226,1704.75,0.00055747,-1
79797.970031,1704.79,0.58605308,1
79797.970031,1704.8,0.00000003,1
79797.575585,1704.8,0.146637,1
79797.155873,1704.81,0.00580696,-1
79796.607572,1704.81,4.49542929,1
79796.607572,1704.81,0.14663703,1
79796.607572,1704.81,1.02984968,1
79796.607572,1704.81,0.1,1
79796.35463,1704.82,1.46642955,1
79796.35463,1704.82,0.00000045,1
79795.798813,1704.82,0.110931,1
79795.570006,1704.82,0.00131931,1
79795.570006,1704.84,0.00075092,1
79795.570006,1704.84,0.00000042,1
79795.160619,1704.85,0.047451,1
79795.052633,1704.85,0.01161392,-1
79792.858741,1704.85,0.05806962,-1
79792.498207,1704.85,0.00027293,-1
79787.024906,1704.85,0.01161379,-1
79786.246346,1704.85,0.094902,1
79786.225213,1704.87,0.05563651,-1
79785.623516,1704.85,0.134166,1
79785.594613,1704.85,0.1207776,-1
79782.348206,1704.87,0.05633268,-1
79780.763236,1704.85,0.091222,1
79780.149388,1704.84,0.02956,1
79779.897212,1704.85,0.182445,1
79778.283928,1704.85,0.19473401,-1
79778.104325,1704.87,0.0010235,1
79778.104325,1704.87,0.1701565,1
79775.990854,1704.85,0.09987975,-1
79774.813579,1704.87,0.01175389,-1
79774.220728,1704.82,0.03439315,1
79774.220728,1704.82,0.01482373,1
79772.739502,1704.87,0.12127925,-1
79772.275735,1704.82,0.00000586,1
79772.265415,1704.82,0.00503278,1
79771.701806,1704.82,0.00073774,1
