68179.99867,1682.27,0.05935358,1
68179.99867,1682.26,1.48609608,1
68179.99867,1680.24,0,1
68179.99867,1671.83,88.07668192,1
68179.99867,1683.98,0,-1
68179.99867,1684.97,1.84224744,-1
68180.038505,1682.09,0.979,1
68180.038505,1681.83,10.97423751,1
68180.038505,1683.26,1.48567925,-1
68180.038505,1683.28,3.56561323,-1
68180.089622,1682.31,0.14856633,1
68180.089622,1682.28,1.48607841,1
68180.089622,1682.27,0.95268664,1
68180.089622,1682.25,0,1
68180.089622,1682.24,1.18862269,1
68180.089622,1682.23,0,1
68180.089622,1682.22,3.56561323,1
68180.089622,1682.17,0,1
68180.089622,1682.16,0,1
68180.089622,1682.15,0,1
68180.089622,1682.12,6.22634157,1
68180.089622,1682.11,4.45894629,1
68180.089622,1682.07,0,1
68180.089622,1682.03,0,1
68180.089622,1679.59,0,1
68180.089622,1679.54,55.09635422,1
68180.089622,1671.83,88.07668192,1
68180.089622,1682.53,4.91992398,-1
68180.089622,1682.55,0.05935358,-1
68180.089622,1682.63,0.1832085,-1
68180.089622,1683.24,2.58736044,-1
68180.089622,1683.26,0,-1
68180.089622,1684.1,11.23351529,-1
68180.089622,1684.14,0,-1
68180.128544,1682.43,0.14858841,1
68180.128544,1682.3,0.001,1
68180.128544,1682.28,0,1
68180.128544,1682.27,0.95268664,1
68180.128544,1681.21,4.80429,1
68180.128544,1680.76,0,1
68180.128544,1679.54,45.09635422,1
68180.128544,1679.49,10.85,1
68180.128544,1675.01,0,1
68180.128544,1682.51,6.78806702,-1
68180.128544,1682.63,0.4832085,-1
68180.128544,1683.2,19.1215364,-1
68180.128544,1683.24,1.10168101,-1
68180.191134,1682.27,0.89333306,1
68180.191134,1682.26,0.05935358,1
68180.191134,1682.24,0,1
68180.191134,1682.22,4.75423592,1
68180.191134,1681.21,0,1
68180.191134,1664.99,50,1
68180.191134,1645.16,0.18235357,1
68180.191134,1682.51,6.78659898,-1
68180.191134,1683.2,17.63583295,-1
68180.191134,1683.23,1.48570913,-1
68180.191134,1683.82,1.63461824,-1
68180.220535,1681.91,3.76561323,1
68180.220535,1635.83,0.22924197,1
68180.220535,1626.5,0.27690189,1
68180.29618,1682.51,6.63827509,-1
68180.319381,1682.27,0.95268664,1
68180.319381,1682.26,0,1
68180.319381,1682.07,1.23557,1
68180.319381,1680.75,0.23781283,1
68180.319381,1682.51,5.29058708,-1
68180.319381,1682.53,0.95105726,-1
68180.319381,1682.54,0,-1
68180.319381,1682.64,0,-1
68180.319381,1682.65,3.1638691,-1
68180.319381,1682.66,3.56561323,-1
68180.319381,1682.69,0,-1
68180.319381,1682.7,1.05233306,-1
68180.319381,1683.23,0,-1
68180.319381,1683.26,1.48565907,-1
68180.319381,1683.82,0,-1
68180.319381,1684.44,28.94420609,-1
68180.390774,1682.24,1.18862269,1
68180.390774,1682.22,3.56561323,1
68180.390774,1682.15,0.89171148,1
68180.390774,1682.1,4.09969938,1
68180.390774,1681.99,7.28707449,1
68180.390774,1681.92,16.76655758,1
68180.390774,1681.86,0,1
68180.390774,1671.83,88.23028192,1
68180.390774,1683.26,0,-1
68180.390774,1683.29,5.08849495,-1
68180.418664,1682.5,0.00099406,1
68180.418664,1682.44,0.54496703,1
68180.418664,1682.43,0.69355544,1
68180.418664,1682.3,0.16,1
68180.418664,1681.01,13.63121538,1
68180.418664,1680.95,0,1
68180.418664,1680.24,31.9863331,1
68180.418664,1680.21,0,1
68180.418664,1680.04,49.24328323,1
68180.418664,1679.93,0,1
68180.418664,1682.63,0.3,-1
68180.418664,1682.64,0.18998727,-1
68180.418664,1683.7,0.001,-1
68180.418664,1683.86,7.27711362,-1
68180.418664,1684.1,0.481,-1
68180.418664,1684.13,0,-1
68180.418664,1684.22,42.14987771,-1
68180.418664,1685.03,0,-1
68180.418664,1685.16,23.7607289,-1
68180.467433,1683.8,10.28994405,-1
68180.584301,1681.04,16.083662,1
68180.584301,1681.01,0,1
68180.584301,1680.28,31.98557164,1
68180.584301,1680.24,0,1
68180.584301,1682.77,3.35155886,-1
68180.700586,1681.23,6.88261129,1
68180.700586,1688.49,0,-1
68180.700586,1689.51,1.575,-1
68180.737538,1682.26,1.18862269,1
68180.737538,1682.24,0,1
68180.737538,1681.23,1.59042929,1
68180.765107,1682.5,0,1
68180.765107,1682.44,0.54493406,1
68180.765107,1682.43,0,1
68180.765107,1682.26,0,1
68180.765107,1682.23,1.18862269,1
68180.765107,1681.04,1.575,1
68180.765107,1680.95,14.50943881,1
68180.765107,1680.28,0,1
68180.765107,1680.15,31.9880465,1
68180.765107,1680.04,0,1
68180.765107,1679.91,49.4470931,1
68180.765107,1682.47,0.18833314,-1
68180.765107,1682.48,2.76362269,-1
68180.765107,1682.5,0.7068333,-1
68180.765107,1682.51,0.5478333,-1
68180.765107,1682.53,0,-1
68180.765107,1682.7,1.05333306,-1
68180.765107,1683.76,7.19562527,-1
68180.765107,1683.86,0,-1
68180.765107,1684.07,0.71037148,-1
68180.765107,1684.17,42.15112907,-1
68180.765107,1684.22,0,-1
68180.765107,1685.08,23.76185695,-1
68180.765107,1685.16,0,-1
68180.878778,1682.27,2.52768664,1
68180.878778,1681.24,5.361579,1
68180.878778,1681.04,9.7041181,1
68180.878778,1680.24,0.1536,1
68180.878778,1680.21,33.73269874,1
68180.878778,1683.13,9.95754635,-1
68180.878778,1683.73,8.77075347,-1
68180.878778,1683.76,0,-1
68180.878778,1684.1,11.23351529,-1
68180.878778,1684.17,31.3990607,-1
68180.878778,1685.03,23.76256204,-1
68180.878778,1685.08,0,-1
68180.908048,1681.24,0,1
68180.972898,1671.83,88.07668192,1
68181.084936,1682.16,0.3,1
68181.125454,1681.24,5.657678,1
68181.125454,1682.62,0.14664562,-1
68181.125454,1682.63,0.49456116,-1
68181.125454,1682.64,0,-1
68181.125454,1683.04,14.00116153,-1
