2282.9,0.02219286,1
2282.66,50,1
2282.56,0.08574744,1
2282.55,0.03405,1
2282.49,0.00004381,1
2282.39,0.02727521,1
2282.23,0.02127743,1
2282.1,0.00350554,1
2282,0.01,1
2281.95,0.18364222,1
2281.94,0.14374951,1
2281.91,0.02004382,1
2281.77,99.99,1
2281.59,0.02609943,1
2281.47,0.01095787,1
2281.36,0.010958,1
2281.33,0.00004383,1
2281.03,0.00991971,1
2281,1.01,1
2280.96,0.00646678,1
2280.75,0.00004384,1
2280.72,0.00051739,1
2280.66,0.12374273,1
2280.38,0.00554578,1
2280.17,0.00004385,1
2280,8.40849281,1
2279.99,0.00000001,1
2279.97,0.012,1
2279.91,0.00819179,1
2279.8,0.008773,1
2279.6,0.07298194,1
2279.59,0.00004386,1
2279.57,0.02085042,1
2279.4,0.40000772,1
2279.34,99.99,1
2279.3,0.01096829,1
2279.11,0.005,1
2279.02,0.00004387,1
2279,0.01,1
2278.94,0.01422098,1
2278.88,0.0219406,1
2278.78,19.908,1
2278.76,0.0071771,1
2278.7,0.024107,1
2278.45,0.00004388,1
2278.42,0.00052199,1
2278.36,0.00004451,1
2278.2,0.02872552,1
2278.07,0.09070836,1
2278,2.55614993,1
2277.88,0.00004389,1
2277.85,0.2181882,1
2277.83,172.97546229,1
2277.76,0.02842388,1
2277.73,0.65855035,1
2277.7,0.19999996,1
2277.66,0.1,1
2277.61,0.09999977,1
2277.31,0.00004391,1
2277.17,0.0512484,1
2277.13,0.01533845,1
2277.03,0.015,1
2277,0.24582952,1
2276.91,99.99,1
2276.9,0.00093735,1
2276.87,0.0001669,1
2276.74,0.00004392,1
2276.67,0.00439238,1
2276.61,0.20051728,1
2276.56,0.01317777,1
2276.53,0.15366773,1
2276.46,0.00044189,1
2276.17,0.00004393,1
2276.16,0.01672884,1
2276.12,0.0005528,1
2276.03,0.00226983,1
2276.02,0.00563694,1
2276,0.01868142,1
2275.83,0.00616638,1
2275.74,108.38273937,1
2275.68,0.00046393,1
2275.63,0.04394387,1
2275.6,0.00004394,1
2275.45,0.42683864,1
2275.39,0.00095944,1
2275.19,0.00111711,1
2275.03,0.00004395,1
2275,11.97803436,1
2274.99,0.09417251,1
2274.96,0.01098921,1
2274.85,0.024331,1
2274.67,0.08985994,1
2274.64,0.87925818,1
2274.59,0.00217652,1
2274.55,0.00192328,1
2274.48,99.99,1
2274.46,0.00004396,1
2274.44,0.02370038,1
2274.22,0.00051888,1
2274.09,0.20002599,1
2274,0.11,1
2273.89,0.00004397,1
2273.73,0.20006737,1
2273.72,0.19999799,1
2273.63,0.86791921,1
2273.32,0.00580351,1
2273.26,0.19999813,1
2273.17,0.00269917,1
2273.13,0.02957723,1
2273,0.01,1
2272.91,0.04399646,1
2272.81,0.00000051,1
2272.79,0.01099969,1
2272.75,0.00004399,1
2272.18,0.000044,1
2272.05,0.00218511,1
2272,10.01,1
2271.98,0.01659727,1
2271.85,0.04999513,1
2271.7,0.01079936,1
2271.61,0.00004402,1
2271.29,0.01,1
2271.18,0.00261506,1
2271.04,0.04407671,1
2271,0.95804294,1
2270.96,0.04492813,1
2270.84,0.04217822,1
2270.62,0.0110102,1
2270.6,0.20000778,1
2270.55,0.00269776,1
2270.52,0.067,1
2270.5,0.15879569,1
2270.47,0.00004404,1
2270.25,0.00001698,1
2270.15,0.04378565,1
2270,16.21799705,1
2269.9,0.00004405,1
2269.83,0.11077015,1
2269.8,0.00000099,1
2269.78,0.011014,1
2269.7,0.40011789,1
