7466.876377,2312.61,0.02139893,-1
7466.496321,2312.61,0.00819968,-1
7466.249266,2312.63,0.00085599,-1
7466.065739,2312.7,0.001,1
7466.009267,2312.8,0.001,1
7465.949328,2312.81,0.086458,1
7465.898444,2312.9,0.001,1
7465.851043,2313,5.34805028,1
7465.850081,2313,12.08138952,1
7465.850071,2313,6.42052435,1
7465.849876,2313,1.15003585,1
7465.849876,2313,0.001,1
7465.849876,2313.1,0.001,1
7465.849876,2313.19,0.0004885,1
7465.272837,2313.2,0.08558905,-1
7463.480075,2313.2,0.0064194,-1
7463.201507,2313.2,0.00427945,-1
7462.696194,2313.2,0.92697931,-1
7462.260255,2313.2,0.00501465,-1
7460.244135,2313.19,0.0056593,1
7459.129114,2313.19,0.6,1
7459.00857,2313.2,0.29379151,1
7459.00857,2313.2,0.001,1
7459.00857,2313.21,0.1732363,1
7459.00857,2313.29,0.00048848,1
7459.00857,2313.37,0.00099771,1
7459.00857,2313.37,0.62198141,1
7458.774451,2313.37,0.02642329,1
7456.269893,2313.38,0.04101349,-1
7455.0286,2313.39,0.00470901,-1
7454.811575,2313.3,0.00003484,1
7453.210886,2313.28,0.0210051,-1
7450.638238,2313.28,0.0820245,-1
7449.531114,2313.26,0.44812666,-1
7449.480368,2313.26,0.00410112,-1
7448.539456,2313.46,0.6,1
7448.53762,2313.49,0.00070888,1
7447.637754,2313.4,0.05,-1
7447.637754,2313.4,0.001,-1
7447.632748,2313.3,0.001,-1
7447.632748,2313.2,0.05,-1
7447.632748,2313.2,0.001,-1
7447.632748,2313.1,0.001,-1
7447.632748,2313,0.001,-1
7447.632748,2312.9,0.001,-1
7447.550254,2312.79,6.866054,1
7447.518308,2312.79,0.8728,1
7447.460638,2312.56,0.01111456,-1
7447.458543,2312.51,6.86605402,-1
7445.551364,2312.8,0.00666874,-1
7445.551364,2312.8,0.001,-1
7445.551364,2312.67,0.991814,-1
7445.551364,2312.66,0.1732363,-1
7444.673897,2312.76,6.86605322,1
7444.673897,2312.76,0.00025078,1
7443.431272,2312.77,0.00245724,-1
7442.748707,2312.77,0.00902288,-1
7441.156567,2312.79,0.991814,1
7441.126051,2312.51,0.38395508,1
7441.126051,2312.51,0.7433,1
7441.126051,2312.51,1.730106,1
7441.126051,2312.58,0.0005016,1
7441.126051,2312.6,0.2,1
7441.126051,2312.6,1.448,1
7441.126051,2312.61,0.86475546,1
7441.126051,2312.64,0.64860737,1
7441.126051,2312.7,1.448,1
7441.126051,2312.71,0.01644988,1
7441.126051,2312.71,0.01233741,1
7441.126051,2312.71,0.05282226,1
7441.126051,2312.73,0.51897206,1
7441.126051,2312.73,1.34244202,1
7441.126051,2312.79,5,1
7441.126051,2312.79,0.8728,1
7439.55378,2312.58,4.99999908,1
7439.55378,2312.58,0.00000092,1
7438.600036,2312.58,0.00146497,1
7438.600036,2312.58,0.00000003,1
7438.56853,2312.58,0.004389,1
7438.507669,2312.6,0.001,1
7438.38738,2312.61,0.00042803,-1
7437.680816,2312.69,0.06561306,-1
7436.615236,2312.7,0.001,1
7436.558672,2312.8,0.001,1
7431.796024,2312.97,0.000935,1
7430.000971,2312.87,0.00002386,-1
7429.908147,2312.87,0.02461001,-1
7429.354478,2312.9,0.01001109,1
7429.354478,2312.9,0.001,1
7428.417941,2312.92,0.46254522,1
7427.914988,2313,0.001,1
7424.663893,2313.2,0.01111438,-1
7424.663893,2313.2,0.001,-1
7424.345598,2313.19,0.14359958,1
7424.28493,2313.1,0.18,-1
7424.28493,2313.1,0.001,-1
7424.134953,2313.02,0.4,-1
7424.134953,2313.02,0.4,-1
7424.134953,2313,0.001,-1
7424.124203,2312.9,0.215,-1
7468.639557,2312.61,0.00085596,-1
7468.925767,2312.61,0.0020329,-1
7470.019732,2312.4,0.001,1
7470.019732,2312.41,0.64867131,1
7470.019732,2312.5,0.001,1
7470.019732,2312.6,0.00048862,1
7469.985564,2312.6,0.00054938,1
7469.985564,2312.6,0.00048862,1
7469.985564,2312.6,0.001,1
7470.550008,2312.3,0.04651283,1
7470.550008,2312.3,0.00015568,1
7470.550008,2312.3,0.001,1
7470.925652,2312.28,0.00182478,1
7472.502708,2312.5,0.27017173,-1
7472.502708,2312.5,0.001,-1
7473.086808,2312.49,0.83362235,1
7480.454941,2312.55,0.55979157,1
7480.465002,2312.55,4.440208,1
7481.319036,2312.54,0.00055247,1
7481.319036,2312.54,0.00081728,1
7481.319036,2312.55,0.00000043,1
7481.415046,2312.2,0.001,1
7481.365691,2312.3,0.001,1
7481.477156,2312.16,0.1999999,1
7481.477156,2312.16,0.1,1
7481.477156,2312.16,0.6487421,1
7481.865377,2312.16,1.2468129,1
7481.865377,2312.16,0.1,1
7481.865377,2312.16,0.0000001,1
7483.03628,2312.35,0.648689,1
7483.120607,2312.35,0.64868908,1
7483.120607,2312.35,0.00000092,1
7483.271622,2312.36,0.00169523,-1
7483.420469,2312.25,0.0045824,1
7483.420469,2312.35,0.00000084,1
7484.036595,2312.28,0.64871,1
7484.445644,2312.27,0.04785451,1
7484.445644,2312.28,0.00000036,1
7484.921295,2312.29,0.01640475,-1
7489.628614,2312.7,0.001,-1
7489.628614,2312.69,0.65087359,-1
7489.628376,2312.61,0.00340835,-1
7489.628376,2312.61,0.00326054,-1
7489.628376,2312.6,0.05,-1
7489.628376,2312.6,0.001,-1
7489.628376,2312.6,0.00370466,-1
7489.628106,2312.5,0.001,-1
7489.628106,2312.49,0.65087359,-1
7489.628106,2312.4,0.001,-1
7489.746378,2312.89,0.8728,1
7489.716884,2312.89,2.43994,1
7489.686014,2312.89,0.02153,1
7489.685995,2312.89,0.02153,1
7489.657277,2312.8,0.001,-1
7489.657277,2312.79,0.5,-1
7490.577966,2312.89,0.43698328,1
7491.192333,2312.9,0.00083917,-1
7492.212686,2312.89,0.30265166,1
7493.402056,2312.9,0.00366917,-1
7493.402056,2312.9,0.00016083,-1
7494.080224,2313,0.00576587,-1
7494.080224,2313,0.001,-1
7494.080224,2312.9,0.00374086,-1
7494.397373,2312.99,0.08549481,1
7494.397373,2312.99,0.00097709,1
7494.620575,2313,0.02050727,-1
7496.815754,2312.99,0.00061423,1
7496.815754,2312.99,0.64851123,1
7496.815754,2312.99,0.00048854,1
7498.511086,2313,0.07542178,-1
7498.631158,2313,0.04281285,-1
7498.726517,2313,0.00042802,-1
7499.105694,2313,0.00684825,-1
7499.723696,2312.91,0.01391303,1
7499.723696,2312.99,0.0003329,1
7500.326054,2312.6,0.001,1
7500.266667,2312.7,0.001,1
7500.388034,2312.5,0.001,1
7503.555003,2312.86,0.648547,1
7503.504065,2312.88,0.19999943,1
7503.504065,2312.88,0.00063557,1
7503.685406,2312.86,0.64854732,1
7503.685406,2312.86,0.00000068,1
7504.044748,2312.86,0.00000036,1
7504.077316,2312.71,0.1,1
7504.195417,2312.64,0.648609,1
7504.664246,2312.65,0.09021712,-1
7506.584697,2312.64,0.640832,1
7506.570826,2312.64,0.00777738,1
7506.570826,2312.64,0.00000038,1
7511.946062,2312.61,4.99999915,1
7511.946062,2312.61,0.00056979,1
7511.946062,2312.61,0.00049727,1
7511.946062,2312.61,0.64861779,1
7512.071534,2312.61,0.64861715,1
7512.071534,2312.61,0.00000085,1
7512.574782,2312.61,0.64861736,1
7512.574782,2312.61,0.00000064,1
7514.353375,2312.61,0.64861695,1
7514.353375,2312.61,0.00048862,1
7514.353375,2312.61,0.00000043,1
7514.696793,2312.61,0.64861716,1
7514.696793,2312.61,0.00000084,1
7515.696193,2312.61,0.64861737,1
7515.696193,2312.61,0.00000063,1
7516.695521,2312.61,0.64861758,1
7516.695521,2312.61,0.00000042,1
7517.097954,2312.43,0.14092775,1
7517.097954,2312.5,0.001,1
7517.097954,2312.6,0.001,1
7517.097954,2312.61,0.00000021,1
7518.24765,2312.3,0.00046476,1
7518.24765,2312.3,0.001,1
7518.24765,2312.4,0.001,1
7518.944041,2312.39,0.00128006,-1
7521.705825,2312.39,0.21323073,-1
7521.705825,2312.39,0.00321104,-1
7522.022034,2312.39,0.02378873,-1
7523.486827,2312.38,0.00055066,1
7523.486827,2312.38,0.00048434,1
7524.153676,2312.39,0.00417425,-1
